Postinumero-kunta-avain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aluejako: 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom! Postinumeroalueen kunta on m„„ritelty sen mukaan, mink„ kunnan puolella suurin osa postinumeroalueen pinta-alasta sijaitsee.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Postinumeroalue;Postinumeroalueen nimi;Postinumeroalueen nimi (sv);Kunta;Kunnan nimi;Kunnan nimi (sv);Kuntaryhm„;Kuntaryhm„n nimi;Seutukunta;Seutukunnan nimi;Maakunta;Maakunnan nimi;Suuralue;Suuralueen nimi;AVI;AVI:n nimi;ELY;ELY:n nimi;NUTS 1;NUTS 1 nimi;NUTS 2;NUTS 2 nimi;NUTS 3;NUTS 3 nimi;Sairaanhoitopiiri;Sairaanhoitopiirin nimi;Vaalipiiri;Vaalipiirin nimi;Hovioikeus;Hovioikeuden nimi;K„r„j„oikeus;K„r„j„oikeuden nimi
07680;Juornaankyl„;Juornaankyl„;018;Askola;Askola;3;Maaseutumaiset kunnat;015;Porvoo;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;748;It„-Uusimaa
21370;Aura kk.;Aura kb.;019;Aura;Aura;3;Maaseutumaiset kunnat;025;Loimaa;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
21380;Aura Keskus;Aura centrum;019;Aura;Aura;3;Maaseutumaiset kunnat;025;Loimaa;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
37800;Toijala keskus;Toijala centrum;020;Akaa;Akaa;2;Taajaan asutut kunnat;063;Etel„-Pirkanmaa;06;Pirkanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;05;Pirkanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI197;Pirkanmaa;06;Pirkanmaan SHP;07;Pirkanmaan vaalipiiri;2;Turun hovioikeus;758;Pirkanmaa
37830;Viiala Keskus;Viiala centrum;020;Akaa;Akaa;2;Taajaan asutut kunnat;063;Etel„-Pirkanmaa;06;Pirkanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;05;Pirkanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI197;Pirkanmaa;06;Pirkanmaan SHP;07;Pirkanmaan vaalipiiri;2;Turun hovioikeus;758;Pirkanmaa
37900;Kylm„koski Asemanseutu;Kylm„koski stationsamh„lle;020;Akaa;Akaa;2;Taajaan asutut kunnat;063;Etel„-Pirkanmaa;06;Pirkanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;05;Pirkanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI197;Pirkanmaa;06;Pirkanmaan SHP;07;Pirkanmaan vaalipiiri;2;Turun hovioikeus;758;Pirkanmaa
37910;Kylm„koski Keskus;Kylm„koski centrum;020;Akaa;Akaa;2;Taajaan asutut kunnat;063;Etel„-Pirkanmaa;06;Pirkanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;05;Pirkanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI197;Pirkanmaa;06;Pirkanmaan SHP;07;Pirkanmaan vaalipiiri;2;Turun hovioikeus;758;Pirkanmaa
37960;Sotkia;Sotkia;020;Akaa;Akaa;2;Taajaan asutut kunnat;063;Etel„-Pirkanmaa;06;Pirkanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;05;Pirkanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI197;Pirkanmaa;06;Pirkanmaan SHP;07;Pirkanmaan vaalipiiri;2;Turun hovioikeus;758;Pirkanmaa
22840;Lappo;Lappo;035;Br„nd”;Br„nd”;3;Maaseutumaiset kunnat;213;lands sk„rg†rd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
22910;Torsholma;Torsholma;035;Br„nd”;Br„nd”;3;Maaseutumaiset kunnat;213;lands sk„rg†rd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
22920;Br„nd”-land;Br„nd”-land;035;Br„nd”;Br„nd”;3;Maaseutumaiset kunnat;213;lands sk„rg†rd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
22930;Fisk”;Fisk”;035;Br„nd”;Br„nd”;3;Maaseutumaiset kunnat;213;lands sk„rg†rd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
22940;va;va;035;Br„nd”;Br„nd”;3;Maaseutumaiset kunnat;213;lands sk„rg†rd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
22950;Jurmo;Jurmo;035;Br„nd”;Br„nd”;3;Maaseutumaiset kunnat;213;lands sk„rg†rd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
22270;Storby;Storby;043;Ecker”;Ecker”;3;Maaseutumaiset kunnat;212;lands landsbygd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
58160;Karvila;Karvila;046;Enonkoski;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
58170;Simanala;Simanala;046;Enonkoski;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
58175;Enonkoski Keskus;Enonkoski centrum;046;Enonkoski;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
58180;Ihamaniemi;Ihamaniemi;046;Enonkoski;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
99400;Enonteki” Keskus;Enontekis Centrum;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99410;Vuontisj„rvi;Vuontisj„rvi;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99420;Peltovuoma;Peltovuoma;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99430;Nunnanen;Nunnanen;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99440;Lepp„j„rvi;Lepp„j„rvi;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99450;Palojoensuu-Kuttanen;Palojoensuu-Kuttanen;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99460;Kuttanen;Kuttanen;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99470;Karesuvanto;Karesuvanto;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99490;Kilpisj„rvi;Kilpisj„rvi;047;Enonteki”;Enontekis;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
02100;Tapiola;Hagalund;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02110;Otsolahti;Bj”rnviken;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02120;L„nsikorkee-Hakalehto;L„nsikorkee-Hagalid;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02130;Pohjois-Tapiola;Norra Hagalund;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02140;Laajalahti-Friisinm„ki;Bredviken-Frisbacka;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02150;Otaniemi;Otn„s;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02160;Westend;Westend;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02170;Haukilahti;G„ddvik;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02180;Mankkaa;Mankans;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02200;Niittykumpu;ngskulla;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02210;Olari-Kuitinm„ki;Olars-Kvisbacka;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02230;Matinkyl„;Mattby;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02240;Friisil„;Frisans;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02260;Iivisniemi;Ivisn„s;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02270;Suomenoja;Finno;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02280;Puolarmets„;Bolarskog;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02290;Puolarmets„n sairaala;Bolarskogs sjukhus;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02300;N”ykki”;N”ykis;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02320;Kivenlahti;Stensvik;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02330;Kattilalaakso;Kitteldalen;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02340;Latokaski;Ladusved;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02360;Espoonlahti;Esboviken;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02380;Suvisaaristo;Sommar”arna;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02600;Etel„-Lepp„vaara;S”dra Alberga;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02610;Kilo;Kilo;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02620;Karakallio;Karabacka;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02630;Nihtisilta;Knektbro;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02650;Pohjois-Lepp„vaara;Norra Alberga;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02660;Lintuvaara;F„gelberga;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02680;Uusm„ki;Nybacka;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02710;Viherlaakso;Gr”ndal;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02720;Laaksolahti-L„hderanta;Dalsvik-K„llstrand;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
02730;Laaksolahti;Dalsvik;049;Espoo;Esbo;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;702;Espoo
